EMGSignal1,EMGSignal2,CyberGloveData,Movement
1.82E-05,5.64E-06,-0.19849,flexion
1.89E-04,4.91E-06,-0.05178,flexion
1.69E-05,3.80E-06,-0.0863,extension
1.05E-05,8.12E-07,0.05178,flexion
1.71E-06,3.20E-05,0.0863,flexion
5.04E-06,2.34E-05,0.0863,flexion
3.13E-06,3.75E-05,-0.06041,extension
2.08E-06,2.73E-05,-0.06041,flexion
3.65E-05,6.52E-07,-0.20712,extension
1.09E-04,1.80E-06,-0.28479,extension
4.42E-05,7.12E-06,-0.28479,flexion
5.97E-05,4.95E-07,-0.24164,flexion
9.29E-05,4.37E-06,-0.12945,flexion
1.07E-05,1.84E-05,0.1726,flexion
3.78E-05,6.66E-06,0.1726,flexion
5.56E-06,1.13E-05,0.03452,extension
2.63E-06,4.76E-05,-0.07767,extension
2.25E-05,3.97E-04,-0.07767,flexion
1.05E-05,1.85E-05,-0.2589,extension
3.55E-05,1.37E-05,-0.29342,extension
2.42E-04,1.00E-05,-0.32794,extension
9.69E-05,6.78E-06,-0.22438,flexion
4.48E-05,1.21E-06,-0.0863,flexion
7.14E-04,1.84E-05,-0.0863,flexion
2.09E-05,2.88E-05,0.13808,flexion
3.76E-06,2.66E-05,0.1726,flexion
3.96E-06,2.94E-05,0.1726,flexion
1.46E-05,4.46E-05,0.1726,flexion
1.06E-05,3.00E-05,-0.06904,extension
5.74E-07,1.46E-05,-0.21575,extension
1.70E-05,9.23E-06,-0.25027,extension
2.30E-05,3.46E-06,-0.28479,extension
2.32E-05,8.43E-06,-0.28479,flexion
1.06E-05,5.59E-06,-0.28479,flexion
1.14E-06,1.61E-06,-0.21575,flexion
6.40E-05,5.24E-07,-0.11219,flexion
7.38E-07,3.97E-06,-0.07767,flexion
9.93E-06,2.47E-05,-0.04315,flexion
1.20E-05,2.16E-05,0.12082,flexion
9.09E-06,8.58E-07,0.1726,flexion
8.65E-06,2.37E-05,0.20712,flexion
2.10E-06,9.17E-06,0.1726,extension
2.36E-05,1.34E-05,0,extension
1.21E-04,9.12E-06,-0.06904,extension
2.23E-05,1.36E-06,-0.1726,extension
3.71E-05,2.17E-05,-0.27616,extension
3.29E-05,4.92E-06,-0.27616,flexion
6.68E-06,1.93E-06,-0.31931,extension
1.13E-06,2.53E-05,-0.25027,flexion
9.12E-06,5.49E-05,-0.10356,flexion
5.68E-06,5.67E-05,-0.06904,flexion
1.33E-05,2.88E-05,0.02589,flexion
4.44E-05,1.52E-05,0.20712,flexion
2.19E-04,2.24E-05,0.25027,flexion
1.06E-04,1.82E-06,0.25027,flexion
1.81E-04,1.14E-05,-0.04315,extension
1.38E-05,7.16E-06,-0.22438,extension
7.64E-06,2.40E-05,-0.29342,extension
2.70E-06,2.10E-05,-0.29342,flexion
2.01E-06,7.35E-05,-0.32794,extension
3.45E-06,8.14E-05,-0.32794,flexion
5.28E-06,7.00E-05,-0.05178,flexion
2.98E-05,8.05E-06,0.05178,flexion
6.47E-06,5.04E-06,0.35383,flexion
3.15E-05,9.27E-07,0.35383,flexion
1.16E-04,6.30E-06,0.35383,flexion
5.93E-05,9.74E-06,0.35383,flexion
4.54E-05,9.59E-06,0.0863,extension
3.70E-05,2.49E-05,-0.04315,extension
4.58E-06,2.45E-05,-0.18123,extension
1.32E-06,1.08E-04,-0.21575,extension
6.80E-06,1.75E-06,-0.2589,extension
1.57E-06,1.80E-05,-0.2589,flexion
1.97E-06,6.10E-05,-0.2589,flexion
1.98E-04,9.73E-06,-0.13808,flexion
1.60E-04,9.07E-06,-0.02589,flexion
3.73E-05,1.77E-06,0.01726,flexion
5.83E-05,7.64E-06,0.21575,flexion
3.21E-05,3.89E-07,0.29342,flexion
4.39E-05,5.62E-06,0.29342,flexion
4.80E-06,1.35E-05,0.29342,flexion
3.81E-06,7.21E-06,-0.06904,extension
1.24E-05,1.11E-04,-0.24164,extension
9.48E-06,3.49E-06,-0.28479,extension
1.14E-05,2.40E-07,-0.31931,extension
7.39E-06,4.81E-06,-0.31931,flexion
1.48E-04,6.90E-06,-0.13808,flexion
3.33E-05,4.70E-06,0.11219,flexion
5.37E-04,1.88E-06,0.32794,flexion
4.07E-06,1.67E-06,0.36246,flexion
3.45E-07,3.53E-05,0.36246,flexion
3.46E-06,2.81E-06,0.2589,extension
5.14E-06,2.03E-05,0,extension
9.66E-07,5.34E-05,-0.24164,extension
1.13E-05,5.85E-06,-0.27616,extension
7.77E-05,6.18E-06,-0.31068,extension
8.12E-05,3.88E-05,-0.3452,extension
5.21E-05,8.74E-06,-0.21575,flexion
7.23E-05,6.46E-08,-0.06041,flexion
2.11E-06,8.92E-06,0.27616,flexion
4.61E-05,1.73E-05,0.27616,flexion
7.79E-06,7.99E-05,0.19849,extension
9.80E-07,5.18E-05,-0.19849,extension
5.87E-07,6.98E-05,-0.27616,extension
7.33E-06,9.46E-06,-0.31068,extension
7.14E-06,7.14E-06,-0.31068,flexion
2.84E-05,1.79E-05,-0.20712,flexion
8.79E-05,5.93E-06,-0.02589,flexion
1.83E-06,2.25E-05,0.14671,flexion
3.92E-05,2.33E-06,0.22438,flexion
3.24E-06,3.36E-06,0.32794,flexion
7.10E-07,7.97E-07,0.32794,flexion
3.68E-06,2.47E-05,0.00863,extension
8.08E-06,4.39E-05,-0.27616,extension
1.70E-06,3.32E-05,-0.27616,flexion
3.01E-06,2.91E-05,-0.31068,extension
3.38E-06,2.96E-06,-0.27616,flexion
1.41E-06,8.54E-06,-0.09493,flexion
2.74E-05,1.48E-05,-0.02589,flexion
5.19E-05,2.25E-06,0.24164,flexion
7.37E-06,8.28E-06,0.44013,flexion
5.75E-05,1.69E-06,0.44013,flexion
6.31E-06,2.75E-05,0.47465,flexion
8.95E-06,8.09E-05,0.47465,flexion
5.75E-06,3.23E-05,0.30205,extension
2.32E-06,2.36E-05,-0.11219,extension
6.12E-06,1.02E-05,-0.27616,extension
7.89E-06,4.21E-06,-0.31068,extension
4.71E-04,1.08E-05,-0.31068,flexion
1.33E-04,8.51E-06,-0.31068,flexion
1.38E-04,3.78E-06,-0.21575,flexion
2.46E-05,7.04E-06,-0.04315,flexion
3.57E-06,2.41E-05,0.2589,flexion
3.60E-08,8.15E-06,0.37972,flexion
5.01E-06,1.58E-05,0.37972,flexion
6.39E-06,7.30E-05,0.37972,flexion
1.69E-06,5.23E-05,0.16397,extension
1.82E-06,1.27E-05,-0.06041,extension
3.66E-05,1.51E-05,-0.22438,extension
6.81E-05,7.26E-06,-0.29342,extension
7.75E-04,7.85E-06,-0.29342,flexion
7.83E-05,7.20E-07,-0.22438,flexion
3.06E-05,2.13E-05,0.04315,flexion
1.13E-04,1.21E-05,0.35383,flexion
6.85E-06,3.75E-05,0.45739,flexion
1.68E-06,2.01E-05,0.45739,flexion
3.84E-06,1.37E-05,0.31931,extension
2.05E-06,1.76E-05,-0.01726,extension
1.92E-05,4.35E-06,-0.18986,extension
7.06E-06,6.49E-06,-0.30205,extension
7.34E-06,6.19E-06,-0.30205,flexion
1.10E-04,1.91E-05,-0.26753,flexion
1.62E-06,1.35E-05,-0.07767,flexion
4.79E-06,9.61E-06,0.04315,flexion
1.80E-06,2.77E-05,0.36246,flexion
6.15E-06,5.07E-05,0.46602,flexion
5.27E-07,6.72E-05,0.24164,extension
1.64E-06,9.56E-06,-0.05178,extension
2.62E-06,1.71E-06,-0.23301,extension
2.18E-04,2.34E-05,-0.30205,extension
1.43E-04,5.08E-06,-0.30205,flexion
1.00E-05,2.11E-06,-0.30205,flexion
1.57E-06,1.63E-05,-0.30205,flexion
6.27E-07,4.72E-06,-0.12082,flexion
5.74E-06,2.07E-05,0.12945,flexion
2.06E-06,6.58E-05,0.40561,flexion
1.68E-05,2.03E-05,0.44013,flexion
7.11E-07,9.13E-05,0.47465,flexion
1.38E-08,9.73E-06,-0.18986,extension
9.21E-05,2.41E-05,-0.32794,extension
4.40E-04,1.44E-05,-0.32794,flexion
1.34E-04,2.55E-06,-0.32794,flexion
5.32E-05,2.10E-06,-0.22438,flexion
5.06E-06,2.57E-05,-0.0863,flexion
6.90E-08,1.85E-05,0.02589,flexion
5.51E-07,8.09E-05,0.32794,flexion
1.61E-06,1.57E-04,0.4315,flexion
8.92E-06,1.33E-04,0,extension
9.97E-06,6.61E-05,-0.10356,extension
7.18E-05,9.92E-06,-0.30205,extension
5.88E-05,1.30E-05,-0.33657,extension
1.77E-04,2.62E-05,-0.18986,flexion
1.42E-04,1.03E-06,-0.03452,flexion
6.05E-04,4.47E-06,0.44876,flexion
2.97E-06,1.20E-06,0.58684,flexion
3.61E-06,2.99E-05,0.58684,flexion
6.55E-06,6.77E-05,0.12082,extension
9.51E-06,1.87E-05,-0.11219,extension
5.19E-06,7.67E-05,-0.31068,extension
4.20E-06,5.43E-05,-0.31068,flexion
1.32E-04,9.85E-06,-0.3452,extension
2.16E-04,4.96E-06,-0.31068,flexion
1.05E-04,4.92E-06,-0.06904,flexion
1.46E-04,1.71E-05,0.4315,flexion
7.88E-05,1.59E-05,0.50917,flexion
5.96E-05,6.03E-06,-0.03452,extension
1.78E-05,6.45E-05,-0.22438,extension
1.03E-05,9.96E-05,-0.32794,extension
4.47E-06,1.08E-04,-0.32794,flexion
3.20E-05,3.58E-05,-0.32794,flexion
2.53E-05,1.81E-07,-0.32794,flexion
1.44E-04,1.24E-05,-0.00863,flexion
8.98E-05,1.62E-05,0.48328,flexion
1.24E-04,5.69E-06,0.5178,flexion
6.70E-05,2.63E-06,0.3452,extension
8.37E-06,4.40E-05,-0.12082,extension
8.11E-06,3.67E-05,-0.32794,extension
4.20E-07,3.64E-05,-0.32794,flexion
7.04E-06,3.15E-05,-0.32794,flexion
1.28E-05,5.85E-05,-0.32794,flexion
2.84E-04,1.06E-05,-0.16397,flexion
3.90E-04,3.90E-06,-0.05178,flexion
1.12E-04,1.63E-06,0.37972,flexion
3.28E-05,2.29E-06,0.45739,flexion
4.28E-06,1.15E-05,0.45739,flexion
3.41E-06,1.41E-05,0.37972,extension
1.69E-06,9.08E-05,-0.06041,extension
2.10E-06,5.22E-05,-0.31931,extension
1.76E-06,7.65E-05,-0.31931,flexion
5.72E-06,3.09E-05,-0.31931,flexion
3.93E-05,1.45E-06,-0.35383,extension
1.05E-04,8.94E-06,-0.28479,flexion
3.62E-04,7.17E-06,0.02589,flexion
2.51E-05,3.06E-06,0.47465,flexion
1.68E-05,4.40E-06,0.54369,flexion
1.14E-05,1.16E-05,0.54369,flexion
3.17E-06,4.31E-05,0.18123,extension
1.79E-06,5.04E-05,-0.20712,extension
4.41E-06,8.40E-08,-0.36246,extension
6.50E-07,6.70E-07,-0.36246,flexion
3.41E-04,4.65E-07,0.01726,flexion
1.71E-04,5.61E-07,0.42287,flexion
8.75E-05,1.58E-05,0.45739,flexion
4.79E-06,1.04E-05,0.45739,flexion
2.09E-06,4.27E-05,-0.03452,extension
1.24E-08,2.58E-04,-0.31068,extension
2.06E-05,8.20E-07,-0.3452,extension
3.77E-06,1.13E-04,-0.31068,flexion
1.96E-06,1.05E-05,0.03452,flexion
1.99E-04,1.34E-05,0.49191,flexion
5.00E-05,1.10E-05,0.52643,flexion
1.96E-04,6.83E-06,0.56095,flexion
8.63E-06,9.62E-06,0.56095,flexion
3.86E-05,6.76E-07,0.5178,extension
8.06E-06,1.69E-05,-0.01726,extension
1.48E-05,1.40E-05,-0.15534,extension
2.54E-06,5.79E-05,-0.27616,extension
1.09E-05,1.09E-04,-0.31068,extension
7.63E-06,6.42E-06,-0.31068,flexion
1.65E-06,5.79E-06,-0.31068,flexion
3.13E-04,5.11E-06,-0.31068,flexion
1.56E-04,1.33E-06,-0.19849,flexion
7.12E-05,6.98E-06,0.00863,flexion
1.56E-04,1.89E-06,0.33657,flexion
4.91E-06,1.20E-05,0.50917,flexion
2.04E-06,1.78E-05,0.50917,flexion
9.69E-06,6.68E-05,0.54369,flexion
1.01E-06,8.75E-05,0.45739,extension
4.59E-06,5.04E-05,-0.01726,extension
8.20E-06,1.64E-05,-0.27616,extension
7.01E-05,3.22E-05,-0.31068,extension
4.43E-05,2.27E-05,-0.31068,flexion
4.06E-05,1.06E-05,0.11219,flexion
5.48E-04,2.82E-05,0.45739,flexion
3.10E-05,9.61E-06,0.56958,flexion
4.17E-06,1.11E-05,0.56958,flexion
8.99E-06,8.57E-05,0.31931,extension
8.38E-06,2.93E-05,-0.00863,extension
4.20E-06,1.33E-04,-0.29342,extension
4.58E-06,1.12E-05,-0.29342,flexion
4.20E-05,9.36E-06,-0.29342,flexion
1.01E-04,5.08E-06,-0.29342,flexion
5.40E-05,9.92E-06,0.10356,flexion
5.15E-05,5.15E-06,0.49191,flexion
3.07E-06,9.94E-06,0.52643,flexion
3.54E-06,6.74E-06,0.52643,flexion
4.74E-06,5.97E-05,-0.01726,extension
1.08E-05,7.82E-05,-0.31068,extension
4.16E-06,7.16E-05,-0.31068,flexion
1.65E-04,8.02E-06,-0.31068,flexion
2.02E-04,1.47E-06,0.00863,flexion
5.31E-05,4.43E-06,0.41424,flexion
1.45E-04,6.75E-06,0.37972,extension
1.46E-05,2.31E-05,-0.2589,extension
3.72E-07,8.02E-06,-0.29342,extension
8.91E-07,1.63E-05,-0.29342,flexion
3.89E-06,8.53E-05,-0.29342,flexion
7.59E-06,7.41E-05,-0.02589,flexion
1.15E-07,3.52E-06,0.12945,flexion
6.87E-05,1.34E-05,0.4315,flexion
1.32E-04,1.51E-05,0.53506,flexion
1.78E-05,1.93E-06,0.42287,extension
2.25E-05,6.29E-06,0.04315,extension
4.68E-05,5.17E-06,-0.26753,extension
1.07E-05,1.56E-06,-0.30205,extension
6.34E-06,5.76E-05,-0.30205,flexion
3.99E-06,1.99E-04,-0.30205,flexion
5.58E-06,4.65E-06,-0.12082,flexion
6.22E-05,1.05E-05,0.42287,flexion
7.62E-05,1.24E-05,0.56958,flexion
1.57E-04,1.52E-05,0.07767,extension
9.12E-05,2.20E-05,-0.0863,extension
4.20E-06,8.93E-06,-0.31068,extension
9.44E-06,5.78E-06,-0.31068,flexion
1.27E-06,3.90E-05,-0.31068,flexion
8.82E-06,1.33E-05,-0.31068,flexion
1.60E-05,2.98E-04,0.07767,flexion
7.07E-09,3.22E-05,0.56095,flexion
1.07E-05,2.29E-05,0.56095,flexion
4.28E-05,1.49E-06,0.00863,extension
1.76E-04,9.59E-06,-0.10356,extension
3.02E-04,1.88E-06,-0.28479,extension
5.77E-05,1.76E-06,-0.28479,flexion
2.73E-06,2.71E-05,-0.31931,extension
9.53E-06,4.77E-05,-0.31931,flexion
1.42E-05,3.53E-05,-0.16397,flexion
9.10E-06,2.94E-04,-0.06041,flexion
5.66E-06,9.58E-06,0.50054,flexion
3.77E-05,2.67E-06,0.50054,flexion
3.00E-06,3.46E-06,0.50054,flexion
7.95E-05,4.56E-07,0.38835,extension
8.67E-05,5.83E-06,-0.00863,extension
6.16E-05,2.79E-06,-0.15534,extension
1.02E-05,3.32E-05,-0.2589,extension
1.19E-05,4.77E-05,-0.29342,extension
5.31E-06,1.43E-06,-0.32794,extension
6.95E-06,1.15E-04,-0.32794,flexion
4.39E-06,7.37E-06,-0.29342,flexion
2.08E-05,5.41E-06,-0.06041,flexion
1.65E-06,2.24E-06,0.01726,flexion
1.35E-06,7.05E-06,0.05178,flexion
4.63E-06,2.80E-06,0.05178,flexion
4.27E-06,2.58E-07,0.12082,flexion
3.05E-06,9.63E-07,0.18123,flexion
3.54E-06,3.14E-05,0.28479,flexion
3.14E-06,9.73E-06,0.39698,flexion
3.63E-06,4.84E-05,0.4315,flexion
3.70E-06,1.22E-05,0.47465,flexion
1.01E-05,6.72E-06,0.47465,flexion
3.33E-05,6.32E-06,0.47465,flexion
6.47E-05,3.54E-06,0.39698,extension
7.94E-05,5.75E-06,0.29342,extension
5.13E-05,8.61E-06,0.14671,extension
6.98E-06,3.49E-06,0.06041,extension
2.28E-04,7.63E-06,-0.00863,extension
3.31E-04,7.58E-07,-0.04315,extension
3.24E-04,1.86E-05,-0.12082,extension
2.25E-04,2.46E-06,-0.28479,extension
5.56E-05,5.32E-06,-0.35383,extension
2.35E-04,1.21E-05,-0.42287,extension
4.00E-06,1.32E-05,-0.49191,extension
3.14E-05,1.57E-05,-0.49191,flexion
5.07E-05,4.28E-06,-0.52643,extension
3.29E-05,6.09E-06,-0.52643,flexion
8.62E-05,3.69E-06,-0.52643,flexion
1.29E-05,2.79E-06,-0.52643,flexion
9.43E-07,2.86E-06,-0.52643,flexion
6.15E-06,8.30E-06,-0.56095,extension
7.90E-06,1.78E-05,-0.56095,flexion
6.19E-06,7.79E-06,-0.49191,flexion
1.67E-06,9.71E-05,-0.41424,flexion
7.03E-06,2.73E-05,-0.31068,flexion
9.59E-06,2.20E-05,-0.20712,flexion
9.43E-05,2.14E-06,-0.10356,flexion
6.60E-06,2.10E-06,-0.06041,flexion
1.28E-05,9.73E-06,0.00863,flexion
3.50E-07,1.46E-05,0.18123,flexion
4.04E-06,8.02E-07,0.31068,flexion
3.09E-04,7.39E-07,0.45739,flexion
1.05E-04,1.48E-06,0.56095,flexion
2.76E-05,2.55E-06,0.66451,flexion
3.91E-05,1.16E-06,0.73355,flexion
1.25E-04,3.80E-06,0.76807,flexion
2.46E-05,5.66E-07,0.73355,extension
4.04E-05,2.87E-06,0.44013,extension
1.62E-06,9.47E-07,0.27616,extension
4.84E-05,1.18E-06,0.12945,extension
3.32E-05,1.13E-05,0.18123,flexion
5.77E-06,1.64E-06,0.29342,flexion
4.40E-05,1.89E-06,0.39698,flexion
2.44E-05,2.22E-06,0.4315,flexion
1.40E-05,3.88E-06,0.31068,extension
5.57E-06,9.73E-07,0.19849,extension
5.72E-06,1.00E-06,0.0863,extension
3.36E-06,4.40E-06,0.04315,extension
1.68E-05,4.14E-06,0,extension
9.10E-07,5.11E-06,0,flexion
4.95E-06,3.93E-06,-0.03452,extension
5.99E-06,2.31E-05,-0.03452,flexion
4.97E-06,3.87E-05,-0.06904,extension
7.12E-06,4.46E-05,-0.10356,extension
1.61E-06,3.50E-05,-0.06904,flexion
5.50E-06,7.12E-06,-0.06904,flexion
1.37E-04,7.87E-07,-0.03452,flexion
3.97E-06,3.60E-06,-0.03452,flexion
1.18E-05,3.54E-08,0,flexion
7.42E-07,7.07E-06,0,flexion
4.14E-06,4.60E-06,0,flexion
5.17E-05,5.69E-07,0,flexion
3.56E-05,2.01E-06,-0.04315,extension
4.03E-05,3.12E-06,-0.04315,flexion
5.85E-05,5.46E-06,-0.04315,flexion
1.16E-04,6.21E-06,-0.04315,flexion
1.19E-04,5.14E-06,-0.04315,flexion
4.67E-05,3.29E-06,0,flexion
3.84E-05,5.70E-06,0,flexion
6.73E-06,5.64E-06,0.03452,flexion
1.19E-05,1.84E-06,0.06904,flexion
4.01E-06,6.51E-06,0.10356,flexion
3.56E-06,2.98E-06,0.13808,flexion
1.27E-04,6.52E-07,0.20712,flexion
7.96E-06,3.30E-06,0.27616,flexion
1.39E-05,7.64E-06,0.37972,flexion
1.25E-05,1.35E-06,0.44876,flexion
4.87E-06,3.41E-06,0.58684,flexion
6.86E-07,9.34E-06,0.66451,flexion
4.51E-06,1.97E-05,0.69903,flexion
3.93E-06,2.47E-05,0.69903,flexion
2.80E-06,1.37E-05,0.54369,extension
3.27E-05,3.96E-06,0.37109,extension
1.49E-06,1.56E-05,0.2589,extension
1.21E-06,5.64E-06,0.18123,extension
4.16E-05,4.84E-06,0.09493,extension
9.07E-06,6.52E-06,0.06041,extension
3.70E-06,9.09E-07,0.02589,extension
1.83E-05,4.73E-07,-0.01726,extension
3.76E-06,5.56E-05,-0.01726,flexion
8.03E-05,3.46E-06,-0.09493,extension
8.68E-07,8.25E-07,-0.19849,extension
7.14E-06,1.01E-06,-0.33657,extension
2.97E-06,2.17E-06,-0.37109,extension
2.61E-05,3.03E-06,-0.47465,extension
7.35E-06,4.29E-09,-0.50917,extension
4.92E-06,2.94E-05,-0.50917,flexion
1.53E-06,3.08E-05,-0.54369,extension
8.39E-06,4.00E-06,-0.54369,flexion
1.23E-04,6.02E-06,-0.40561,flexion
1.71E-05,1.03E-05,-0.28479,flexion
1.50E-04,8.72E-08,-0.14671,flexion
3.19E-06,8.12E-06,-0.07767,flexion
4.36E-05,4.26E-06,-0.04315,flexion
1.83E-05,5.38E-06,-0.04315,flexion
1.68E-05,5.32E-06,-0.04315,flexion
1.20E-07,2.99E-06,-0.04315,flexion
8.97E-06,4.06E-05,-0.04315,flexion
1.11E-05,5.05E-05,-0.0863,extension
1.27E-05,1.06E-05,-0.0863,flexion
1.32E-05,6.56E-05,-0.04315,flexion
4.26E-05,1.00E-05,-0.04315,flexion
4.20E-05,1.45E-05,-0.00863,flexion
1.05E-06,5.59E-06,-0.00863,flexion
1.45E-05,2.06E-07,0.12945,flexion
1.09E-05,1.35E-05,0.2589,flexion
1.25E-05,6.13E-07,0.36246,flexion
1.81E-05,2.47E-06,0.4315,flexion
2.05E-05,1.31E-05,0.32794,extension
3.48E-04,1.70E-07,0.22438,extension
3.46E-05,3.06E-06,0.12945,extension
1.12E-04,4.14E-06,0.1726,flexion
1.19E-04,6.43E-07,0.12945,extension
4.56E-04,7.14E-06,0.02589,extension
2.06E-06,2.21E-06,-0.00863,extension
7.96E-05,4.07E-06,-0.00863,flexion
2.45E-06,7.47E-06,-0.11219,extension
3.16E-05,8.14E-07,-0.14671,extension
2.39E-06,3.32E-06,-0.04315,flexion
1.81E-06,3.91E-06,0.39698,flexion
1.14E-06,6.62E-06,0.06904,extension
5.32E-07,9.46E-06,-0.04315,extension
3.10E-06,1.76E-05,-0.00863,flexion
4.26E-06,3.90E-05,0.12945,flexion
1.31E-05,6.02E-05,0.02589,extension
1.18E-05,8.44E-05,0.02589,flexion
3.13E-05,2.83E-06,0.02589,flexion
1.81E-06,2.31E-06,0.02589,flexion
5.96E-05,3.84E-05,0.02589,flexion
8.70E-05,3.51E-06,0.28479,flexion
5.35E-06,2.61E-06,0.55232,flexion
5.75E-06,2.50E-07,0.58684,flexion
9.50E-07,6.60E-07,0.37109,extension
2.43E-06,1.81E-05,-0.01726,extension
2.65E-06,9.14E-07,-0.29342,extension
4.24E-06,4.71E-05,-0.50054,extension
4.27E-06,3.80E-05,-0.50054,flexion
1.12E-05,5.87E-06,-0.45739,flexion
3.77E-06,2.50E-06,-0.21575,flexion
1.22E-07,1.24E-05,-0.10356,flexion
3.57E-07,5.47E-06,-0.06041,flexion
2.15E-06,1.44E-05,0.04315,flexion
7.36E-07,1.56E-05,0.20712,flexion
4.09E-06,6.10E-05,0.46602,flexion
4.25E-06,6.78E-06,0.71629,flexion
1.48E-05,2.85E-06,0.75081,flexion
2.64E-06,1.13E-06,0.79396,flexion
2.80E-06,6.66E-06,0.79396,flexion
2.53E-06,1.13E-05,0.82848,flexion
3.79E-06,6.39E-05,0.82848,flexion
2.65E-06,2.79E-05,0.79396,extension
1.37E-05,3.81E-07,0.6904,extension
1.23E-05,7.76E-07,0.62136,extension
3.37E-05,2.05E-06,0.44876,extension
1.66E-06,2.03E-06,0.28479,extension
2.02E-07,4.73E-06,0.12945,extension
6.52E-06,8.50E-06,0.12945,flexion
1.31E-05,1.08E-04,0.0863,extension
1.16E-06,3.77E-05,0.01726,extension
1.08E-06,1.61E-05,-0.01726,extension
1.39E-05,6.94E-07,-0.05178,extension
2.07E-04,7.93E-07,-0.18123,extension
9.67E-05,1.20E-06,-0.31931,extension
9.17E-05,4.26E-06,-0.38835,extension
4.79E-04,9.33E-08,-0.45739,extension
1.09E-04,5.38E-06,-0.49191,extension
1.44E-04,2.67E-08,-0.49191,flexion
7.44E-07,6.04E-06,-0.49191,flexion
3.73E-06,2.49E-06,-0.45739,flexion
2.73E-06,5.63E-06,-0.35383,flexion
2.14E-06,1.64E-06,-0.25027,flexion
5.94E-07,4.34E-06,-0.18123,flexion
3.01E-06,1.22E-05,-0.11219,flexion
7.03E-06,8.41E-05,-0.07767,flexion
3.62E-06,1.02E-05,-0.04315,flexion
1.96E-06,2.04E-06,-0.00863,flexion
7.69E-08,2.18E-06,0.06041,flexion
4.47E-05,4.54E-06,0.13808,flexion
3.07E-06,3.64E-06,0.20712,flexion
8.60E-05,3.13E-06,0.45739,flexion
9.81E-05,8.93E-06,0.62999,flexion
1.26E-04,1.12E-06,0.70766,flexion
2.57E-06,1.01E-05,0.74218,flexion
9.17E-07,1.09E-06,0.74218,flexion
1.85E-06,1.31E-05,0.7767,flexion
1.52E-06,9.95E-06,0.7767,flexion
1.95E-06,4.22E-05,0.69903,extension
2.96E-05,3.05E-05,0.50917,extension
6.25E-06,2.76E-05,0.24164,extension
1.64E-06,1.23E-05,0.12945,extension
2.75E-06,1.59E-05,0.12945,flexion
4.07E-06,1.48E-05,0.09493,extension
5.19E-06,1.43E-05,0.06041,extension
3.98E-06,4.44E-06,0.11219,flexion
3.13E-05,1.09E-05,0.25027,flexion
9.59E-05,3.02E-06,0.45739,flexion
2.96E-05,1.95E-06,0.67314,flexion
4.35E-05,8.43E-06,0.75081,flexion
7.87E-05,1.78E-07,0.78533,flexion
7.02E-05,2.87E-06,0.78533,flexion
2.76E-05,1.80E-06,0.78533,flexion
1.31E-04,1.64E-05,0.62136,extension
2.73E-04,8.38E-07,0.37972,extension
5.56E-05,1.39E-06,0.1726,extension
1.51E-05,4.54E-06,0.0863,extension
6.52E-06,1.66E-06,0.20712,flexion
1.48E-06,2.70E-06,0.37972,flexion
1.04E-06,7.15E-06,0.67314,flexion
9.09E-06,6.66E-06,0.62999,extension
1.67E-06,3.15E-06,0.26753,extension
5.53E-06,1.48E-05,0.12945,extension
6.64E-06,9.58E-05,0.09493,extension
2.95E-06,7.20E-05,0.4315,flexion
1.26E-06,7.88E-06,0.58684,flexion
2.67E-06,2.59E-05,0.72492,flexion
2.27E-06,6.35E-05,0.72492,flexion
5.27E-06,2.33E-06,0.26753,extension
2.06E-06,1.91E-06,0.00863,extension
5.49E-06,3.57E-06,0.07767,flexion
4.58E-05,5.83E-07,0.21575,flexion
6.78E-06,6.14E-06,0.47465,flexion
2.40E-06,1.56E-06,0.58684,flexion
4.75E-06,1.58E-05,0.6904,flexion
3.48E-05,1.66E-06,0.72492,flexion
2.70E-05,2.03E-06,0.53506,extension
1.97E-04,1.15E-05,0.19849,extension
5.74E-05,4.39E-06,0.02589,extension
7.17E-05,6.58E-08,-0.01726,extension
1.36E-04,1.05E-06,-0.15534,extension
9.61E-07,5.23E-06,-0.3452,extension
3.02E-05,1.04E-05,-0.50054,extension
2.34E-06,3.62E-06,-0.53506,extension
1.23E-06,2.24E-05,-0.53506,flexion
1.58E-06,1.10E-05,-0.46602,flexion
5.35E-05,1.26E-06,-0.39698,flexion
4.52E-05,4.24E-07,-0.2589,flexion
3.31E-05,2.57E-06,-0.12082,flexion
7.42E-05,3.50E-06,-0.05178,flexion
1.79E-05,7.67E-07,-0.05178,flexion
2.28E-05,1.23E-06,-0.01726,flexion
1.04E-04,2.15E-06,0.01726,flexion
8.92E-05,4.61E-06,0.18123,flexion
3.39E-05,5.22E-06,0.37109,flexion
8.34E-05,5.06E-08,0.59547,flexion
2.64E-06,3.75E-08,0.69903,flexion
5.27E-07,1.15E-06,0.73355,flexion
1.59E-04,9.69E-06,0.73355,flexion
2.76E-04,1.63E-05,0.5178,extension
2.59E-05,7.14E-07,0.22438,extension
1.33E-08,3.07E-06,0.01726,extension
2.92E-07,7.48E-06,-0.05178,extension
4.68E-07,5.18E-05,-0.12082,extension
1.66E-05,9.03E-07,-0.31931,extension
4.31E-06,2.26E-05,-0.46602,extension
1.63E-09,1.03E-04,-0.50054,extension
3.87E-06,4.57E-06,-0.50054,flexion
6.54E-06,8.28E-06,-0.33657,flexion
1.99E-05,5.76E-06,-0.18123,flexion
